Date,Price,Open,High,Low,Vol,Change
2019-09-03,179.499322,178.3577501,182.3479989,175.9701704,6962728938,0.6459128082066501
2019-09-04,175.9928843,179.491989,180.1366003,175.3253601,5938120494,-1.9534545651375912
2019-09-05,174.2171268,175.9662773,176.1639119,171.7468263,5589476516,-1.0089939187387875
2019-09-06,169.9561748,174.1722188,177.718705,168.3413423,6797611878,-2.445771020487275
2019-09-07,178.2626164,169.9552749,180.851609,169.444119,6791531342,4.88740206690037
2019-09-08,181.3555241,178.2825873,182.977075,178.1425061,6472677266,1.7350287808296727
2019-09-09,181.1494675,181.3624848,184.1494668,177.4193502,7232938985,-0.11362025007101151
2019-09-10,179.7871718,181.2128414,184.0634332,178.1224175,6291476772,-0.7520285423968875
2019-09-11,178.7254926,179.8395,181.7574687,176.5009144,7157139035,-0.5905199961547036
2019-09-12,181.0160916,178.8037684,181.998565,177.8473164,5838605477,1.2816297030029844
2019-09-13,181.1097234,180.9755814,181.4982962,178.5820505,5955041237,0.05172567763029878
2019-09-14,188.1055085,181.3215742,188.4469354,180.3722014,6500686511,3.8627330265140314
2019-09-15,189.7891299,188.0684334,190.3993416,186.447321,6222874780,0.895040987063922
2019-09-16,197.1131774,189.6893348,198.2049781,189.6893348,8242029488,3.8590447745131984
2019-09-17,208.6087486,197.1147549,213.7319495,196.7154891,10232590812,5.831964839505455
2019-09-18,211.3930349,208.0506031,216.7114959,208.0506031,9194634557,1.3346929688643039
2019-09-19,221.2808589,211.247234,222.8716899,204.685779,10620070913,4.677459692405406
2019-09-20,218.0500552,221.0696304,221.5985511,215.1596409,8027974273,-1.4600466195135442
2019-09-21,215.5162092,217.8973795,220.9583013,215.0001737,7743309778,-1.162047859917259
2019-09-22,211.5453864,215.4865602,216.0862419,207.6449275,7812854576,-1.8424706033665639
2019-09-23,201.9213127,211.7132038,211.8405112,201.887235,7494673136,-4.549413184460748
2019-09-24,168.1107362,201.8420856,203.5005445,162.7277879,11757739233,-16.744431802616745
2019-09-25,170.8926951,168.1335706,174.7197744,164.9134786,9766632018,1.6548371406156503
2019-09-26,166.7271245,170.7569193,171.6926442,157.1303307,7848286154,-2.4375357867476244
2019-09-27,174.7109929,166.6516999,175.6107838,163.2094988,7909313625,4.788583995521378
2019-09-28,174.5728917,174.6808326,175.7787305,170.7739535,6895423445,-0.07904551265359716
2019-09-29,170.5034854,174.6127454,175.2102185,166.997689,6497088199,-2.3310642679810867
2019-09-30,179.8722015,170.4613528,179.8722015,167.0366058,7552915148,5.494735827846009
2019-10-01,177.3404197,180.2091171,185.0455351,175.8126526,7676276225,-1.407544789515447
2019-10-02,180.7105063,177.2240533,180.8261218,175.3342747,6335595250,1.9003488351392317
2019-10-03,175.1993415,180.7037091,180.799203,172.5998764,6381403725,-3.0497201921679262
2019-10-04,176.9850069,175.2384292,178.5520788,173.5640852,6248928449,1.019219241757252
2019-10-05,176.3515228,176.9463237,177.7132439,173.0695576,5837211771,-0.3579309406462561
2019-10-06,173.0591448,176.3643842,177.3645454,171.2997804,5852890674,-1.8669404991381144
2019-10-07,181.1863333,172.9403415,182.3563478,171.5278115,7844316834,4.696191298872043
2019-10-08,182.0215638,181.113357,184.3599657,179.1333882,7466282780,0.4609787530812648
2019-10-09,193.2932579,182.0362977,194.3004964,180.6684417,9088122101,6.192504813542321
2019-10-10,191.6596724,193.1910758,193.896929,188.3064694,8375913276,-0.8451332021342961
2019-10-11,182.5696919,191.8010745,195.3187993,181.66184,9128522970,-4.742771594135309
2019-10-12,180.82664,182.5340337,186.3048885,179.9848378,7494328840,-0.9547323445967981
2019-10-13,182.075153,180.8613144,185.07592,180.3171594,6733182273,0.6904474915864212
2019-10-14,186.9609064,182.0284711,187.303618,181.6622718,7276520699,2.683371849205596
2019-10-15,181.4060597,186.9770541,187.7598667,179.4627869,7731456579,-2.9711273907260027
2019-10-16,176.0135114,181.3437351,181.6686093,174.0641575,7691244590,-2.97263956282271
2019-10-17,178.0283483,175.9068942,178.8995515,174.5658267,6737237423,1.1447058148968958
2019-10-18,173.6213408,177.9885498,178.179793,171.0050535,7566257807,-2.4754526692421064
2019-10-19,172.9130258,173.649452,175.6082254,172.2154598,6551453871,-0.40796540145138227
2019-10-20,175.5343737,172.9747545,176.7186816,171.2107174,6801091120,1.5159921514715569
2019-10-21,174.9209876,175.5247537,177.7417272,173.287744,6815820627,-0.3494393075673785
2019-10-22,172.3008541,174.9050637,175.6500248,172.2662305,6990951966,-1.4978954417931623
2019-10-23,162.4027878,172.2628031,172.420584,157.4634177,9624925919,-5.744641459673416
2019-10-24,162.1685406,162.5141086,164.1475676,160.8879554,7300917537,-0.14423841066599774
2019-10-25,181.5232142,162.1897166,183.0001181,161.966017,10358594018,11.934912609061254
2019-10-26,179.8354781,181.6670647,195.9425085,176.1338016,13831784986,-0.9297632302502579
2019-10-27,184.2422113,179.9326373,188.1553324,177.6823603,10815941952,2.450424825267006
2019-10-28,182.6628176,184.3975116,187.8831556,180.2495595,10406734124,-0.8572377029432698
2019-10-29,190.3425821,182.670386,191.8467615,182.3643693,10622761958,4.204339230558318
2019-10-30,184.6921644,190.3363907,191.1119392,181.5463742,10484902804,-2.9685515651098227
2019-10-31,183.9669176,184.797621,188.7512668,180.0683569,9607939606,-0.3926787053235792
2019-11-01,183.9699024,183.8036908,185.0597131,181.0944921,9145611130,0.0016224656253172043
2019-11-02,183.9257174,184.0181525,185.7089535,182.7976728,8087991830,-0.024017515595531336
2019-11-03,182.4250219,183.9948251,185.0242195,179.8181386,8760247744,-0.8159247772492328
2019-11-04,186.3551908,182.3190312,188.0229365,181.8216029,10551917945,2.1544023177666904
2019-11-05,189.3041706,186.3093103,191.2578317,184.3319844,10024177342,1.582451117857464
2019-11-06,191.5938415,189.1134969,193.5472485,188.6676807,10156458684,1.2095195223342792
2019-11-07,187.9765437,191.5043065,191.8610933,186.5670034,9081247799,-1.8880031694546884
2019-11-08,184.2114703,187.924265,188.8159716,182.5413619,9176780911,-2.002948520007286
2019-11-09,185.0287221,184.3117225,185.8385386,183.9022309,7277418704,0.4436487036714176
2019-11-10,189.4772742,184.9433558,190.9206163,184.6867815,8752784211,2.4042494859775054
2019-11-11,185.4896461,189.5029247,190.3384241,185.0863167,7877424106,-2.1045416221213586
2019-11-12,186.8434116,185.5648418,187.9480301,184.1910526,7792186666,0.7298334588822231
2019-11-13,188.2587452,186.9424417,189.331878,185.9379492,7343173596,0.7574971939765085
2019-11-14,185.9996359,188.2725091,188.6345933,184.9922871,7872664470,-1.2000023146866323
2019-11-15,180.5211809,186.0581661,186.2518321,179.3795596,8815678477,-2.9454116797010377
2019-11-16,183.3483592,180.4991008,184.1552722,179.9856785,6789888120,1.5661199898565625
2019-11-17,185.1192355,183.3508253,188.1913461,182.3368005,7364325471,0.9658533666332403
2019-11-18,180.5596049,185.0414617,186.9271567,179.1755142,7787662111,-2.463077695672522
2019-11-19,177.4555454,180.502464,182.528003,175.1971176,7536699743,-1.7191328601539269
2019-11-20,175.6983433,177.4152774,178.9931475,175.290438,7205785149,-0.9902210134031697
2019-11-21,161.4627255,175.6736,176.2092066,159.36513,8546371325,-8.102306221347277
2019-11-22,150.268171,161.5058875,163.0280975,142.3440941,12020749863,-6.933212891912943
2019-11-23,153.4177918,150.2122134,154.1015597,147.6012436,8289198330,2.0959999573030075
2019-11-24,142.8347014,153.4305265,153.965918,142.8347014,7782769098,-6.898215830010401
2019-11-25,146.4765357,142.6970011,150.2079693,133.802338,10962753356,2.549684540454389
2019-11-26,148.9650662,146.4043045,150.0047597,145.2168801,7648516297,1.6989277416396442
2019-11-27,153.0105521,148.3968177,154.8872098,143.5256082,8778095308,2.7157279241352805
2019-11-28,151.717574,153.0692434,156.6135919,151.0911239,7346531960,-0.8450254457973427
2019-11-29,155.3041459,151.7686,156.8484087,151.4604318,7503898278,2.363979205203992
2019-11-30,152.5396913,155.2864089,156.6912928,151.2253424,6565950868,-1.7800262729496308
2019-12-01,151.1857294,152.4919223,152.4919223,147.0679269,7102780298,-0.8876128491286495
2019-12-02,149.0591527,151.175478,152.1169608,147.6068028,6670561362,-1.4065988294262977
2019-12-03,147.9564152,149.0582481,150.3104254,146.0016714,6204379850,-0.7397985833311305
2019-12-04,146.7477378,147.9183883,150.6808172,145.0008918,7865937094,-0.8169144936136519
2019-12-05,149.2489946,146.6864923,153.1554027,145.4590826,6745910228,1.704460210084413
2019-12-06,149.1944478,149.3964889,149.6705236,147.6065207,6458766441,-0.03654751587853777
2019-12-07,148.7681629,149.1976065,149.7997187,148.3747759,5911233284,-0.28572437264653416
2019-12-08,151.2647253,148.7436771,152.3929234,148.3133442,6441727252,1.6781563684954426
2019-12-09,148.2251688,151.22439,151.9139437,147.6213658,6744206747,-2.009428499586874
2019-12-10,146.267046,148.1798587,148.5644636,144.9079557,6859512025,-1.3210460921397882
2019-12-11,143.6079984,146.3206481,147.1392026,143.045365,7037180049,-1.817940317192146
2019-12-12,145.6040105,143.6156582,145.7516523,141.4369797,7890383413,1.3899031545863805
2019-12-13,144.9447419,145.655689,145.8571065,143.7465246,7264810247,-0.45278189641623223
2019-12-14,142.8692272,144.9534177,145.5290793,142.4345599,7048066973,-1.4319351449340045
2019-12-15,143.1149898,142.8649886,143.9253512,139.4269509,7235153411,0.17201926882122187
2019-12-16,133.61403,143.1395331,143.2248526,132.4566579,8992282119,-6.6386894994558965
2019-12-17,122.6038881,133.647182,134.0115345,121.3950781,9057166141,-8.2402588261128
2019-12-18,133.0921944,122.6568358,133.3941601,119.7800582,11864518321,8.554627803846948
2019-12-19,129.32113,133.0527791,134.1906426,125.9716636,9564699140,-2.833422663891394
2019-12-20,129.0660499,129.3843667,129.7563007,126.9853522,8173594150,-0.19724549267394753
2019-12-21,128.1309493,129.0959661,129.1476626,127.6120899,7449064703,-0.7245132246043839
2019-12-22,132.3725195,128.098122,133.1600305,127.9284859,9121058481,3.310340103755105
2019-12-23,128.6140889,132.3069884,134.731755,127.4167204,9622497693,-2.8392831187291856
2019-12-24,129.0638929,128.6292528,131.6722924,127.3087719,7961819689,0.3497315137455326
2019-12-25,126.4546376,129.068501,129.068501,124.88549,8418019054,-2.0216772029507113
2019-12-26,126.3612229,126.4863257,130.8983511,125.406443,8600871980,-0.07387210289233614
2019-12-27,127.2146109,126.3687954,128.0975715,124.8208114,8299390176,0.6753559204435211
2019-12-28,128.3227117,127.2130153,130.2581691,126.8996968,8069298610,0.8710483742084163
2019-12-29,134.7579854,128.2668714,136.8111967,127.9976555,9708776786,5.0149140512590895
2019-12-30,132.6334889,134.7965167,136.7573567,131.5455629,9796951716,-1.5765273528643875
2019-12-31,129.6108594,132.612268,133.7326736,128.7981504,8936866397,-2.2789338688654515
2020-01-01,130.8,129.63,132.84,129.2,7935230330,0.9174698829286454
2020-01-02,127.4101824,130.8200377,130.8200377,126.9549107,8032709256,-2.5916036697247846
2020-01-03,134.1717125,127.4112613,134.5540137,126.4900198,10476845358,5.306899317334324
2020-01-04,135.0693713,134.1685232,136.0527142,133.0405511,7430904515,0.6690372980072024
2020-01-05,136.2767767,135.072094,139.4102021,135.0456292,7526675353,0.8939150218729042
2020-01-06,144.3041537,136.3055474,144.3281824,136.079632,9093747121,5.890495207170532
2020-01-07,143.5439983,144.3119902,145.0017748,140.4888772,9257954672,-0.5267730557363737
2020-01-08,141.2581344,143.4878285,146.8280003,138.2682023,9387194957,-1.592448257726986
2020-01-09,138.9791967,141.1557768,141.393989,136.2364044,7697325348,-1.6133143126092375
2020-01-10,143.9637812,138.9670434,144.1673215,135.5203966,9084816203,3.58656879472381
2020-01-11,142.9271145,143.4091082,146.480905,142.2079547,9332208590,-0.7200885468268137
2020-01-12,145.8739312,143.0325426,146.1458663,142.7076457,8528167453,2.0617618359600964
2020-01-13,144.2265911,146.2201326,146.7912337,142.907138,8378529470,-1.1292902621109158
2020-01-14,165.9553586,144.2510488,167.6815537,144.0649254,16712318373,15.065715229263299
2020-01-15,166.2306851,165.7346149,170.4256684,161.1096205,15173694057,0.16590395291999904
2020-01-16,164.391011,166.3328309,167.0581487,159.709646,13735193018,-1.1066994633952776
2020-01-17,170.779958,164.4893786,173.0692067,162.775606,14997091826,3.8864333038258314
2020-01-18,175.3656715,170.7477207,178.5287823,166.7890156,14929342256,2.6851590512746215
2020-01-19,166.969842,175.4675968,177.2476285,163.6768599,13713374132,-4.787612893781201
2020-01-20,167.1205093,166.9041329,169.1148796,162.3315983,11144529787,0.0902362355951647
2020-01-21,169.6971639,167.0604715,169.9101158,165.8197191,9789369362,1.5417943679040702
2020-01-22,168.2941617,169.6085392,171.0086959,166.7742318,9209827928,-0.8267682074090343
2020-01-23,162.9285584,168.2957066,168.3122412,160.295319,10396868698,-3.1882290186421858
2020-01-24,163.0511829,162.8993733,164.3094467,156.7497446,10657671162,0.07526274166065328
2020-01-25,161.2839364,163.0672894,163.227227,158.6324774,8256956802,-1.0838599687337802
2020-01-26,168.0771005,161.1768228,168.2203172,160.2811268,9261861590,4.211928510445273
2020-01-27,170.9308904,168.0088573,172.9229136,166.9010976,11004476145,1.6979052420053042
2020-01-28,176.3703205,170.8848629,176.3703205,170.7380646,11772875064,3.182239375967111
2020-01-29,175.0503379,176.3478876,178.8429686,175.0503379,10725267311,-0.7484153775181301
2020-01-30,184.6904764,174.917705,186.2604898,172.3746339,12604789338,5.507066490501189
2020-01-31,180.1601752,184.7369022,185.4058424,176.296817,11728616394,-2.4529154335973136
2020-02-01,183.6739471,180.1137709,183.8455551,179.7451853,11569697182,1.9503599483622125
2020-02-02,188.6175382,183.5325058,193.0803969,180.173944,14054425389,2.691503709727816
2020-02-03,189.8650632,188.6074135,193.4368889,188.0126889,12392875241,0.6614045607345354
2020-02-04,189.2506024,189.8617277,191.1114894,185.4036239,11714191695,-0.3236302612201758
2020-02-05,204.2302447,189.2991016,206.8040012,188.7526882,14865434435,7.915241542184903
2020-02-06,212.3390797,204.1296954,214.5977097,201.9040725,16425589683,3.9704378809864105
2020-02-07,222.7260663,212.3158888,223.1409303,212.3042014,16673443564,4.891698040075854
2020-02-08,223.1465217,222.5109652,226.5880934,215.3862902,16741203125,0.18877691640890593
2020-02-09,228.57857,222.9822349,229.8642469,222.9822349,15031356242,2.434296648953782
2020-02-10,223.5226996,228.5491292,229.1846088,218.0800521,16210008512,-2.2118741927556917
2020-02-11,235.8511995,223.384938,236.5471278,218.6176145,16964695963,5.515547155641087
2020-02-12,265.4061261,235.8982178,272.3988401,235.8962752,24545049386,12.531175021647488
2020-02-13,268.099256,265.0526899,273.7410568,258.9225061,25801317504,1.0147203229910806
2020-02-14,284.2175096,268.023277,285.0564203,262.7625123,23558253463,6.0120471203396475
2020-02-15,264.7285853,284.5613032,287.1236968,264.279672,23682452994,-6.8570456223573935
2020-02-16,259.8947035,264.9040492,272.8824339,242.4844123,25152366643,-1.8259765164846509
2020-02-17,266.3634463,259.8905521,266.8712409,244.3353231,26024080089,2.4889860058267876
2020-02-18,281.9445791,266.5088062,283.1961451,261.4638861,26511477187,5.849576214917729
2020-02-19,259.7639627,282.0362832,283.5379342,259.7639627,22679414413,-7.867012896932845
2020-02-20,257.949455,259.8198643,263.695401,250.9512618,23229828870,-0.6985217199260041
2020-02-21,265.6006125,257.8911246,267.004846,255.6890934,20867593292,2.9661460226771963
2020-02-22,262.331721,265.5515726,266.3871919,258.9131352,16906032862,-1.2307545036252532
2020-02-23,273.754156,262.2783985,273.754156,261.9605093,19585998814,4.354195122289473
2020-02-24,265.2164173,273.705093,275.5395147,259.6251673,22400845640,-3.1187613093260347
2020-02-25,247.8175923,265.2833874,265.4314748,246.8589983,21878882134,-6.560236797226349
2020-02-26,225.6802655,247.7402039,249.6497045,221.2665553,26235617201,-8.932911741472038
2020-02-27,226.7533953,225.6870436,237.2289212,212.6645202,25645522790,0.4755089230431553
2020-02-28,226.7605015,226.9876083,234.208941,216.3462025,22563530559,0.0031338891268273272
2020-02-29,219.8485126,226.8334444,232.2566291,219.8485126,18181296376,-3.0481450050947267
2020-03-01,218.9705999,219.7526778,226.6778797,214.1304382,18179807469,-0.39932619494101873
2020-03-02,230.5697818,218.7116244,232.8115803,217.284287,20305587789,5.2971412168104415
2020-03-03,224.4796223,230.5239642,232.3258076,221.7326609,19853178572,-2.641351981363582
2020-03-04,224.5179764,224.5653445,228.0404212,222.0888815,16567075208,0.01708578248975634
2020-03-05,229.2681889,224.6418879,234.3644625,224.6418879,18201291785,2.115738158773106
2020-03-06,243.5252997,229.1684273,243.5549742,228.7435821,19374772256,6.218529866007061
2020-03-07,237.853095,243.7501927,249.9784915,237.5512887,19431652027,-2.329205510469601
2020-03-08,200.6890523,237.7806928,237.7806928,200.6029894,21381823651,-15.624788359386288
2020-03-09,201.9863271,201.3184948,207.4514004,192.2698991,23645428606,0.6464103473172056
2020-03-10,200.7672474,202.8639579,205.7142516,198.0644974,18344930072,-0.6035456545513962
2020-03-11,194.8685285,200.7680297,202.9543041,184.3621575,16984790291,-2.938088247156989
2020-03-12,112.3471238,194.7389167,195.1479414,111.2107123,22134741655,-42.347220115638116
2020-03-13,133.2018072,112.6899948,137.4295362,95.18430052,27864623061,18.562721229183786
2020-03-14,123.3060246,133.5824731,134.4843722,122.4144754,12740784545,-7.429165420512396
2020-03-15,125.2143043,123.2460663,132.2421474,121.8536526,12719251813,1.547596482970226
2020-03-16,110.605876,124.9961133,124.9961133,105.1714429,15984904590,-11.666740778273843
2020-03-17,113.9427502,110.406785,118.9882852,110.406785,12087490572,3.0169049969822614
2020-03-18,114.842273,113.8576459,116.021622,111.7431138,11617854009,0.7894515433593652
2020-03-19,136.593858,114.8398246,140.5277188,114.7328664,16396753275,18.940399237831173
2020-03-20,132.7371701,136.6492791,150.8538096,122.6056603,18960388062,-2.8234709499163735
2020-03-21,132.8187078,133.1017658,135.9724158,127.1637571,13684083308,0.061427933063962215
2020-03-22,123.3211477,132.8511424,136.151645,122.9093364,12497707224,-7.150769840572114
2020-03-23,134.911612,123.3659811,134.911612,121.8678838,14149877968,9.398602361531537
2020-03-24,138.761445,135.1941337,141.9485326,133.1687761,14609068673,2.8535964717403495
2020-03-25,136.1958929,138.9149673,141.4037865,134.3042318,13433092920,-1.8488940497845219
2020-03-26,138.3615573,136.1906804,138.8305727,134.8860359,11367261176,1.5901099173307065
2020-03-27,133.9379402,138.3699316,139.9026971,133.9379402,11396286629,-3.197143185089013
2020-03-28,130.9864949,134.0327396,134.0327396,126.9621904,12162403960,-2.2035916750644646
2020-03-29,125.5837304,131.0153372,131.1740804,125.4500536,9938133669,-4.124672932216922
2020-03-30,132.9045381,125.5778965,133.9114709,125.2896801,11841123306,5.829423665535582
2020-03-31,133.5935651,132.8209224,134.2741356,131.6528916,11065246317,0.518437526551252
2020-04-01,135.6345523,133.6123245,135.6345523,129.7309443,12456564435,1.5277586150741929
2020-04-02,142.0291476,135.7321729,146.7870924,135.7321729,15322861686,4.714576921267266
2020-04-03,142.0913099,142.1104506,146.8998785,139.6193793,13184603402,0.04376728372339489
2020-04-04,145.2193846,142.2151844,145.3773066,140.1218293,11946658257,2.201453911714557
2020-04-05,143.5466487,145.2610153,146.1285211,142.1020777,11280993591,-1.1518681921201424
2020-04-06,169.1358846,143.6082095,169.2726486,143.5446068,21636382525,17.826425159865124
2020-04-07,165.1019425,169.1474533,175.2041318,164.2033199,21659346091,-2.38503030243411
2020-04-08,172.6417338,165.2403285,173.2102705,164.493199,17063110836,4.56674899509435
2020-04-09,170.8071475,172.7612678,172.8977847,167.9871147,14901696210,-1.0626551643215576
2020-04-10,158.4124486,170.8292645,170.9497741,154.9144745,17980944616,-7.256545807018999
2020-04-11,158.2160237,158.5389847,161.1675733,155.2983424,13555089447,-0.12399587389497757
2020-04-12,161.1424201,158.2323949,164.5169477,156.3205086,15123721386,1.8496207473579718
2020-04-13,156.2795491,160.7206657,160.7497008,151.6144912,16465282133,-3.017747280314065
2020-04-14,157.5963957,156.3559523,160.9442734,155.8659391,14723156630,0.8426224720915698
2020-04-15,153.2868929,157.5656432,160.7111265,152.802836,14171753737,-2.7345186296033996
2020-04-16,172.1573828,153.2004176,173.1572756,150.3594246,22910469236,12.310569770835244
2020-04-17,171.6385827,172.2794252,174.2759026,169.7515664,16714684266,-0.30135222292656527
2020-04-18,186.9140058,171.6180749,187.9404731,171.6180749,20160323443,8.899760683004065
2020-04-19,181.6149591,186.8619869,188.0989207,180.1208198,19146038381,-2.8350185302165376
2020-04-20,172.2971576,181.4802299,186.0835432,170.3212715,21266681335,-5.130525341180448
2020-04-21,172.7377005,172.0177101,175.1784598,170.5528417,16458767984,0.2556878512312677
2020-04-22,182.5995748,172.6703909,183.751005,171.8265994,17994666395,5.709161504092153
2020-04-23,185.0286708,182.620174,189.0888651,180.3406516,21275740032,1.3302856825710307
2020-04-24,189.2369419,185.2221033,190.2103882,185.2221033,16788555028,2.274388656528159
2020-04-25,195.5153007,189.207402,196.7923782,188.4595336,18260969748,3.317723662707328
2020-04-26,197.3175302,195.4135891,199.3449687,194.7680727,18335367012,0.9217843787915792
2020-04-27,197.2247212,197.4757162,199.5527981,193.454161,18670194595,-0.0470353545911073
2020-04-28,198.415383,197.2735118,198.7865518,194.8494257,18217507467,0.603708192743535
2020-04-29,216.9682239,198.4651918,218.4546308,198.1245078,26397548759,9.35050529827115
2020-04-30,207.6020559,216.9091338,227.5296899,206.4369244,28089191904,-4.316838582002136
2020-05-01,214.2191064,207.9017311,217.6280199,207.7808868,20816320834,3.187372336614702
2020-05-02,215.3253842,214.2300878,215.8475339,212.8786707,18260876092,0.5164234967605097
2020-05-03,210.9331569,215.3520721,219.2708676,208.6923735,20469034664,-2.0398093407883455
2020-05-04,208.1740109,210.8908571,211.828388,199.047731,22602446422,-1.3080665176352757
2020-05-05,206.7744045,208.0130047,211.7786247,204.0311299,19004689099,-0.6723252311607419
2020-05-06,204.0557823,206.4813579,211.5346226,204.0408785,20343543799,-1.3147769457123482
2020-05-07,212.2894058,203.9128504,214.3924668,202.0748373,23594744655,4.034986613559921
2020-05-08,212.9915798,212.1982349,216.3276887,208.8307377,20445139356,0.33076261971429766
2020-05-09,211.6001236,213.1421724,214.7391259,209.07152,18950547549,-0.6532916471658656
2020-05-10,188.5995704,211.5521925,211.5521925,182.7111629,25211575193,-10.869820304774148
2020-05-11,185.912837,188.6321899,191.3623286,180.7183342,20054601647,-1.4245702650868886
2020-05-12,189.3125023,185.8773401,191.6013441,185.7017976,15899726284,1.8286339743177615
2020-05-13,199.1932834,189.3741056,200.1973229,189.1277064,17054662289,5.219296654978511
2020-05-14,202.9491008,198.891506,204.1176011,196.8688146,20150524861,1.885514077529371
2020-05-15,195.6226583,202.955397,203.5663933,193.7556776,16602342092,-3.609990126154816
2020-05-16,200.6771186,195.6133925,202.7711975,194.5015896,15379081645,2.5837806028832455
2020-05-17,207.1586943,200.6088668,209.1609362,200.1028012,15470397303,3.2298528826893325
2020-05-18,214.5250552,207.1797859,215.9084687,207.1090638,17411566928,3.555902360212926
2020-05-19,213.4511109,214.60494,214.60494,210.1430527,14346192779,-0.5006148577837544
2020-05-20,210.0967356,213.446236,214.7168198,207.975821,12730175511,-1.5714958267757706
2020-05-21,199.8836056,210.1291515,211.6251812,193.3464293,13308321229,-4.861155967432351
2020-05-22,207.1691946,199.8371164,208.5915398,198.0408613,12041592114,3.644915738902399
2020-05-23,208.6944028,207.1944884,210.3864561,205.2942145,10665476768,0.7362138000028828
2020-05-24,202.370351,208.7160634,210.5950838,202.370351,11833299572,-3.0302929619346775
2020-05-25,205.3197501,201.9826478,206.3614446,200.6675502,10415044124,1.457426488329805
2020-05-26,201.90231,205.2595625,205.7525463,200.2642748,10159741290,-1.664447817774739
2020-05-27,208.8634294,201.8930067,208.8634294,201.7850612,10631034756,3.4477661003482263
2020-05-28,219.8404313,208.8854333,220.2765071,206.2426682,12212469604,5.255588271979228
2020-05-29,220.6751243,219.9250552,224.2168769,218.2380491,12265816557,0.3796812965950469
2020-05-30,242.3455902,220.7172107,243.9431445,218.7444543,15027397867,9.820076444384274
2020-05-31,230.9757009,242.3513844,244.0452613,230.0528313,12234904813,-4.691601481428565
2020-06-01,246.9917603,230.8602526,248.2362749,230.4880459,13951727936,6.934088450686904
2020-06-02,237.2190615,246.8281932,252.2220028,233.2252994,13782107567,-3.956690210284719
2020-06-03,244.179324,237.3952116,244.179324,235.464454,9861760817,2.9341075948907225
2020-06-04,244.4263876,244.1052802,245.9289724,236.7653029,10170414304,0.10118121221434073
2020-06-05,241.2219918,244.3495866,247.329503,240.6820509,9293963914,-1.310986032017103
2020-06-06,241.9313201,241.201354,245.9810416,239.72454,8114873845,0.2940562320653095
2020-06-07,245.1672591,241.908075,245.435254,236.3252587,9544883157,1.3375444728125574
2020-06-08,246.3098986,245.1785728,246.6441973,241.5421836,8076783299,0.4660652911790075
2020-06-09,244.9114538,246.175025,248.3424383,242.3385462,8446545788,-0.5677582622333088
2020-06-10,247.4449437,244.8220739,248.6511553,242.8197467,8792990206,1.0344513744420025
2020-06-11,231.7026694,247.5485317,249.8883047,229.9429729,12356528860,-6.361930078104894
2020-06-12,237.4932103,231.6254622,239.3546871,229.6450584,8868955009,2.4991256747256108
2020-06-13,238.9088428,237.544621,239.1930965,235.8896801,7141624980,0.5960728301292573
2020-06-14,234.1146952,238.9681867,239.1014527,232.9581963,7439385176,-2.006684869347164
2020-06-15,229.9289018,234.0583024,234.2378393,221.241758,10536099884,-1.7879242464571288
2020-06-16,234.4161741,229.7623048,236.3943046,228.4261442,7965648016,1.9515912374961752
2020-06-17,233.0282795,234.492377,235.9540547,229.3416391,7701391592,-0.5920643510750057
2020-06-18,232.1011626,232.8986899,234.5706469,228.9514349,6713800872,-0.3978559606539034
2020-06-19,227.1382898,231.9549711,232.154108,226.7951857,6946372590,-2.138236941343097
2020-06-20,229.2742568,226.976369,231.449017,226.6406308,6252830566,0.9403817391954394
2020-06-21,228.9898205,229.2161412,232.3589487,228.4929935,5600408178,-0.12405941424470379
2020-06-22,242.5331931,229.0033748,243.7760198,228.93474,9079586552,5.914399413226312
2020-06-23,244.1421443,242.5370216,244.8644154,239.7597286,6624530348,0.6633942263468251
2020-06-24,235.7724621,244.1859213,248.5080196,232.8077335,8815030025,-3.4282004952473133
2020-06-25,232.9444867,235.7028457,236.0534058,230.2965953,7010426122,-1.1994511041754197
2020-06-26,229.6680393,232.8774813,233.9019277,229.2594646,7187490226,-1.40653571433077
2020-06-27,222.9597859,229.6314913,232.4934167,220.5645686,6918380955,-2.920847593964715
2020-06-28,225.3471684,222.9144864,228.5982894,219.4726779,6205925718,1.0707682061870782
2020-06-29,228.1948667,225.3614364,229.9032067,222.2549971,6726164653,1.2636938463523206
2020-06-30,226.3149974,227.9684239,229.476812,224.8151784,6094093001,-0.8237999947962926
2020-07-01,231.1134217,226.1345854,232.7561194,224.8357379,6463737443,2.1202414135723435
2020-07-02,229.3922016,231.2889087,232.3968764,225.4619574,6212210566,-0.7447512512857246
2020-07-03,225.3870633,229.3189554,229.6293206,224.9139653,5109032700,-1.7459784038273085
2020-07-04,229.0741123,225.2884772,230.0541339,225.1333095,5228310135,1.6358742804561066
2020-07-05,227.6645987,228.9761979,229.856724,224.5444904,5292172429,-0.6153089870557182
2020-07-06,241.5102251,227.6850115,242.1327133,227.0295228,8782917553,6.081589530854026
2020-07-07,239.0755283,240.9725937,242.68186,234.2186558,6441497597,-1.0081133413676002
2020-07-08,246.6700154,239.1599767,248.3088628,238.3983686,9892586411,3.1766058006866382
2020-07-09,243.0159678,246.7482909,247.2916686,239.8986459,8429099199,-1.481350537913828
2020-07-10,240.9849852,242.8680187,242.8837953,236.7305337,7281370522,-0.8357403912122585
