,DateTime,Price,Out,At,In
1306,2021-07-19,1862.46,0.12351,0.121157,0.755332
1307,2021-07-20,1780.35,0.148977,0.088222,0.762801
1308,2021-07-21,1892.93,0.079455,0.073806,0.846739
1309,2021-07-22,1997.72,0.157083,0.065034,0.777883
1310,2021-07-23,2064.23,0.059798,0.069764,0.870438
1311,2021-07-24,2153.73,0.907617,0.049469,0.042914
1312,2021-07-25,2153.14,0.427098,0.514025,0.058877
1313,2021-07-26,2302.85,0.30367,0.631741,0.064589
1314,2021-07-27,2236.3,0.260225,0.670149,0.069627
1315,2021-07-28,2296.15,0.268965,0.669634,0.061401
1316,2021-07-29,2333.82,0.286991,0.658268,0.054742
1317,2021-07-30,2395.13,0.227095,0.716316,0.056589
1318,2021-07-31,2488.06,0.0,0.125186,0.874814
1319,2021-08-01,2605.86,0.0,0.119784,0.880216
1320,2021-08-02,2586.95,0.118798,0.187459,0.693743
1321,2021-08-03,2539.78,0.120603,0.117622,0.761775
1322,2021-08-04,2614.18,0.115525,0.06665,0.817825
1323,2021-08-05,2690.27,0.102075,0.018906,0.879019
1324,2021-08-06,2835.9,0.106679,0.019205,0.874117
1325,2021-08-07,3019.74,0.0,0.09549,0.90451
1326,2021-08-08,3070.02,0.0,0.15098,0.84902
1327,2021-08-09,3041.69,0.0,0.110857,0.889143
1328,2021-08-10,3143.39,0.0,0.078509,0.921491
1329,2021-08-11,3198.65,0.0,0.066612,0.933388
1330,2021-08-12,3110.24,0.04724,0.491113,0.461647
1331,2021-08-13,3182.41,0.032583,0.463232,0.504185
1332,2021-08-14,3270.5,0.046174,0.500511,0.453315
1333,2021-08-15,3219.32,0.037966,0.609943,0.352091
1334,2021-08-16,3237.52,0.030257,0.588468,0.381275
1335,2021-08-17,3143.25,0.023921,0.557375,0.418703
1336,2021-08-18,3039.38,0.021016,0.471268,0.507716
1337,2021-08-19,3075.64,0.019066,0.449031,0.531903
1338,2021-08-20,3240.3,0.019062,0.484073,0.496865
1339,2021-08-21,3259.73,0.01811,0.546536,0.435354
1340,2021-08-22,3202.27,0.017502,0.549105,0.433393
1341,2021-08-23,3306.64,0.015995,0.544072,0.439933
1342,2021-08-24,3255.38,0.014415,0.609302,0.376283
1343,2021-08-25,3164.54,0.015489,0.598287,0.386224
1344,2021-08-26,3155.45,0.012474,0.574804,0.412721
1345,2021-08-27,3170.14,0.013058,0.614434,0.372508
1346,2021-08-28,3250.44,0.015184,0.63713,0.347686
1347,2021-08-29,3221.03,0.03176,0.672757,0.295482
1348,2021-08-30,3247.68,0.194895,0.527169,0.277936
1349,2021-08-31,3335.41,0.08784,0.613773,0.298386
1350,2021-09-01,3613.42,0.0147,0.561761,0.423539
1351,2021-09-02,3780.81,0.014231,0.583563,0.402206
1352,2021-09-03,3869.5,0.013544,0.667538,0.318918
1353,2021-09-04,3902.47,0.011676,0.594137,0.394187
1354,2021-09-05,3909.28,0.013249,0.708325,0.278425
1355,2021-09-06,3922.34,0.110479,0.671209,0.218312
1356,2021-09-07,3559.01,0.069669,0.718063,0.212269
1357,2021-09-08,3389.4,0.033554,0.749612,0.216834
1358,2021-09-09,3481.71,0.009902,0.721598,0.2685
1359,2021-09-10,3331.5,0.009801,0.775195,0.215004
1360,2021-09-11,3274.58,0.010335,0.752562,0.237103
1361,2021-09-12,3351.91,0.008003,0.612341,0.379656
1362,2021-09-13,3275.17,0.004883,0.485856,0.509261
1363,2021-09-14,3354.85,0.002845,0.480941,0.516214
1364,2021-09-15,3489.78,0.000815,0.557501,0.441684
1365,2021-09-16,3579.2,0.000727,0.560714,0.438558
1366,2021-09-17,3474.03,0.000666,0.595191,0.404143
1367,2021-09-18,3456.12,0.000651,0.612286,0.387063
1368,2021-09-19,3369.21,0.185187,0.526891,0.287922
1369,2021-09-20,3135.45,0.69933,0.125381,0.175289
1370,2021-09-21,2890.64,0.751288,0.118034,0.130677
1371,2021-09-22,2914.51,0.811463,0.05571,0.132827
1372,2021-09-23,3107.27,0.781134,0.043816,0.17505
1373,2021-09-24,2953.0,0.778737,0.066325,0.154938
1374,2021-09-25,2887.17,0.737609,0.03257,0.229821
1375,2021-09-26,2929.57,0.780149,0.061626,0.158225
1376,2021-09-27,3045.94,0.615728,0.243336,0.140937
1377,2021-09-28,2880.84,0.652776,0.219972,0.127252
1378,2021-09-29,2866.88,0.732893,0.122861,0.144246
1379,2021-09-30,2943.53,0.740836,0.120255,0.138909
1380,2021-10-01,3151.66,0.800822,0.063622,0.135556
1381,2021-10-02,3364.81,0.0,0.339994,0.660006
1382,2021-10-03,3416.7,0.386943,0.029049,0.584008
1383,2021-10-04,3359.58,0.324607,0.013276,0.662117
1384,2021-10-05,3456.34,0.0,0.212938,0.787062
1385,2021-10-06,3485.92,0.0,0.331173,0.668827
1386,2021-10-07,3518.87,0.313748,0.018616,0.667635
1387,2021-10-08,3602.73,0.0,0.257142,0.742858
1388,2021-10-09,3586.57,0.0,0.164319,0.835681
1389,2021-10-10,3507.33,0.26295,0.01728,0.71977
1390,2021-10-11,3498.55,0.228452,0.015849,0.755699
1391,2021-10-12,3476.55,0.0,0.176502,0.823498
1392,2021-10-13,3513.34,0.0,0.085465,0.914535
1393,2021-10-14,3707.87,0.026143,0.557607,0.416249
1394,2021-10-15,3818.66,0.021046,0.606966,0.371988
1395,2021-10-16,3886.23,0.025779,0.691901,0.282319
1396,2021-10-17,3784.72,0.019491,0.692707,0.287802
1397,2021-10-18,3785.9,0.013752,0.762897,0.223351
1398,2021-10-19,3811.07,0.017605,0.707175,0.27522
1399,2021-10-20,3999.35,0.0,0.710535,0.289465
1400,2021-10-21,4194.23,0.0,0.717822,0.282178
1401,2021-10-22,4030.29,0.012441,0.746204,0.241355
1402,2021-10-23,4054.8,0.015618,0.724999,0.259384
1403,2021-10-24,4074.54,0.0,0.789858,0.210142
1404,2021-10-25,4152.63,0.0,0.782837,0.217163
1405,2021-10-26,4194.8,0.0,0.575985,0.424015
1406,2021-10-27,4115.31,0.0,0.583011,0.416989
1407,2021-10-28,4095.75,0.0,0.558307,0.441693
1408,2021-10-29,4364.17,0.0,0.638504,0.361496
1409,2021-10-30,4337.56,0.0,0.648064,0.351936
1410,2021-10-31,4283.13,0.0,0.659462,0.340538
1411,2021-11-01,4268.51,0.0,0.511908,0.488092
1412,2021-11-02,4445.61,0.0,0.47507,0.52493
1413,2021-11-03,4563.38,0.0,0.591387,0.408613
1414,2021-11-04,4516.0,0.0,0.596199,0.403801
1415,2021-11-05,4510.03,0.0,0.635031,0.364969
1416,2021-11-06,4431.46,0.0,0.643176,0.356824
1417,2021-11-07,4572.86,0.0,0.664349,0.335651
1418,2021-11-08,4720.29,0.0,0.72828,0.27172
1419,2021-11-09,4775.56,0.0,0.747174,0.252826
1420,2021-11-10,4677.08,0.0,0.563807,0.436193
1421,2021-11-11,4680.32,0.0,0.649066,0.350934
1422,2021-11-12,4659.09,0.0,0.688716,0.311284
1423,2021-11-13,4646.53,0.0,0.699686,0.300314
1424,2021-11-14,4605.94,0.0,0.577658,0.422342
1425,2021-11-15,4656.09,0.0,0.523647,0.476353
1426,2021-11-16,4341.94,0.0,0.627793,0.372207
1427,2021-11-17,4185.79,0.64875,0.233866,0.117384
1428,2021-11-18,4153.43,0.69002,0.193468,0.116512
1429,2021-11-19,4144.88,0.60049,0.278871,0.120638
1430,2021-11-20,4323.33,0.0,0.51073,0.48927
1431,2021-11-21,4338.13,0.0,0.571852,0.428148
1432,2021-11-22,4171.81,0.634466,0.256011,0.109523
1433,2021-11-23,4226.3,0.645707,0.249455,0.104838
1434,2021-11-24,4271.35,0.6816,0.223855,0.094545
1435,2021-11-25,4401.99,0.015666,0.67837,0.305963
1436,2021-11-26,4239.07,0.724289,0.174232,0.10148
1437,2021-11-27,4109.41,0.724645,0.169526,0.105829
1438,2021-11-28,4134.25,0.73425,0.108383,0.157367
1439,2021-11-29,4372.56,0.772148,0.062789,0.165063
1440,2021-11-30,4554.27,0.239108,0.608493,0.1524
1441,2021-12-01,4654.8,0.0,0.805796,0.194204
1442,2021-12-02,4536.16,0.124953,0.588535,0.286513
1443,2021-12-03,4374.3,0.677936,0.152269,0.169795
1444,2021-12-04,3965.26,0.852365,0.084429,0.063206
1445,2021-12-05,4147.5,0.844999,0.036979,0.118022
1446,2021-12-06,4149.85,0.824659,0.061217,0.114124
1447,2021-12-07,4346.08,0.655977,0.216813,0.127209
1448,2021-12-08,4342.58,0.804528,0.038599,0.156873
1449,2021-12-09,4283.6,0.814425,0.014257,0.171318
1450,2021-12-10,4059.81,0.843086,0.089337,0.067577
1451,2021-12-11,3967.42,0.873234,0.069192,0.057574
1452,2021-12-12,4084.83,0.883499,0.062927,0.053574
1453,2021-12-13,3908.8,0.887373,0.06132,0.051307
1454,2021-12-14,3785.22,0.874329,0.067611,0.05806
1455,2021-12-15,3873.3,0.858776,0.075799,0.065425
1456,2021-12-16,4033.59,0.88203,0.059443,0.058527
1457,2021-12-17,3848.18,0.570486,0.176428,0.253086
1458,2021-12-18,3883.93,0.813941,0.107615,0.078444
1459,2021-12-19,3960.15,0.852132,0.088818,0.05905
1460,2021-12-20,3869.35,0.845719,0.09026,0.064021
1461,2021-12-21,3987.67,0.863319,0.078885,0.057795
1462,2021-12-22,4007.93,0.889188,0.055486,0.055326
1463,2021-12-23,4025.81,0.89374,0.04819,0.05807
1464,2021-12-24,4076.1,0.874323,0.058795,0.066882
1465,2021-12-25,4082.56,0.854339,0.057883,0.087778
1466,2021-12-26,4057.3,0.865215,0.044973,0.089812
1467,2021-12-27,4079.46,0.908335,0.035664,0.056
1468,2021-12-28,3899.75,0.80632,0.136692,0.056988
1469,2021-12-29,3716.1,0.917575,0.028803,0.053622
1470,2021-12-30,3678.96,0.915675,0.030958,0.053368
1471,2021-12-31,3718.08,0.891744,0.049174,0.059081
1472,2022-01-01,3726.11,0.914409,0.029522,0.056069
1473,2022-01-02,3786.47,0.89204,0.047152,0.060808
1474,2022-01-03,3766.67,0.878677,0.061102,0.060221
1475,2022-01-04,3803.12,0.859665,0.082704,0.05763
1476,2022-01-05,3636.21,0.932759,0.03706,0.030181
1477,2022-01-06,3424.71,0.948218,0.031592,0.020191
1478,2022-01-07,3248.27,0.942998,0.032672,0.02433
1479,2022-01-08,3123.79,0.942505,0.032012,0.025483
1480,2022-01-09,3135.08,0.94777,0.029851,0.022379
1481,2022-01-10,3054.93,0.946968,0.02945,0.023582
1482,2022-01-11,3159.24,0.940412,0.033122,0.026466
1483,2022-01-12,3311.69,0.94327,0.031748,0.024982
1484,2022-01-13,3323.65,0.936155,0.036454,0.027391
1485,2022-01-14,3267.65,0.950407,0.028204,0.021389
1486,2022-01-15,3317.58,0.944008,0.031583,0.024409
1487,2022-01-16,3334.08,0.947391,0.029333,0.023275
1488,2022-01-17,3250.89,0.954898,0.025513,0.019589
1489,2022-01-18,3164.83,0.939913,0.031666,0.028421
1490,2022-01-19,3111.62,0.9403,0.023354,0.036346
1491,2022-01-20,3130.01,0.953786,0.014171,0.032043
1492,2022-01-21,2753.46,0.976486,0.012273,0.011242
1493,2022-01-22,2466.19,0.982456,0.010084,0.00746
1494,2022-01-23,2461.14,0.980733,0.011539,0.007728
1495,2022-01-24,2351.22,0.982254,0.010989,0.006757
1496,2022-01-25,2430.0,0.981806,0.011467,0.006726
1497,2022-01-26,2563.07,0.984456,0.009023,0.006522
1498,2022-01-27,2418.77,0.984449,0.009205,0.006346
1499,2022-01-28,2459.32,0.983336,0.009586,0.007078
1500,2022-01-29,2579.92,0.982501,0.010051,0.007448
1501,2022-01-30,2592.2,0.976703,0.011658,0.01164
1502,2022-01-31,2593.47,0.981058,0.010413,0.008529
1503,2022-02-01,2745.52,0.968629,0.010993,0.020378
1504,2022-02-02,2713.23,0.974551,0.003797,0.021652
1505,2022-02-03,2651.44,0.975095,0.014656,0.010249
1506,2022-02-04,2835.95,0.454251,0.520902,0.024848
1507,2022-02-05,3012.59,0.519706,0.459198,0.021096
1508,2022-02-06,3014.13,0.37882,0.603758,0.017421
1509,2022-02-07,3094.27,0.323873,0.539862,0.136265
1510,2022-02-08,3131.09,0.399165,0.585304,0.01553
1511,2022-02-09,3165.28,0.337458,0.626757,0.035785
1512,2022-02-10,3171.43,0.272442,0.558474,0.169084
1513,2022-02-11,3010.12,0.284597,0.583324,0.132079
1514,2022-02-12,2923.04,0.261149,0.632322,0.106529
1515,2022-02-13,2896.82,0.757952,0.168874,0.073174
1516,2022-02-14,2899.11,0.837436,0.096446,0.066119
1517,2022-02-15,3055.44,0.929788,0.005008,0.065204
1518,2022-02-16,3117.41,0.755323,0.183563,0.061114
1519,2022-02-17,3008.27,0.684444,0.255933,0.059623
1520,2022-02-18,2849.44,0.943516,0.047528,0.008956
1521,2022-02-19,2765.59,0.951452,0.041047,0.007501
1522,2022-02-20,2670.97,0.952244,0.039894,0.007862
1523,2022-02-21,2660.51,0.957253,0.034697,0.00805
1524,2022-02-22,2584.4,0.957684,0.034219,0.008097
1525,2022-02-23,2666.61,0.939447,0.042923,0.01763
1526,2022-02-24,2505.15,0.944025,0.045549,0.010426
1527,2022-02-25,2705.1,0.944327,0.045214,0.010459
1528,2022-02-26,2801.58,0.927854,0.057425,0.014722
1529,2022-02-27,2698.13,0.935313,0.054737,0.009951
1530,2022-02-28,2758.42,0.9351,0.056418,0.008482
1531,2022-03-01,2948.48,0.899215,0.041638,0.059146
1532,2022-03-02,2976.05,0.336351,0.60425,0.059399
1533,2022-03-03,2880.95,0.376572,0.576276,0.047153
1534,2022-03-04,2706.31,0.965615,0.025614,0.00877
1535,2022-03-05,2637.16,0.962525,0.026305,0.01117
1536,2022-03-06,2612.85,0.968644,0.020352,0.011004
1537,2022-03-07,2548.44,0.963908,0.024581,0.01151
1538,2022-03-08,2555.04,0.969391,0.008557,0.022051
1539,2022-03-09,2669.79,0.867533,0.107145,0.025323
1540,2022-03-10,2649.69,0.829139,0.15629,0.014571
1541,2022-03-11,2597.81,0.921767,0.066519,0.011714
1542,2022-03-12,2584.17,0.908515,0.075217,0.016269
1543,2022-03-13,2550.24,0.839775,0.147498,0.012727
1544,2022-03-14,2556.01,0.842991,0.142136,0.014873
1545,2022-03-15,2590.4,0.829299,0.150068,0.020633
1546,2022-03-16,2697.54,0.937139,0.042773,0.020088
1547,2022-03-17,2792.8,0.422397,0.527922,0.049681
1548,2022-03-18,2874.82,0.413527,0.547128,0.039345
1549,2022-03-19,2945.16,0.390315,0.581592,0.028094
1550,2022-03-20,2892.03,0.384614,0.48849,0.126896
1551,2022-03-21,2897.56,0.296281,0.530638,0.173081
1552,2022-03-22,2969.05,0.406214,0.500319,0.093467
1553,2022-03-23,2982.68,0.285698,0.6663,0.048002
1554,2022-03-24,3066.85,0.289264,0.667209,0.043527
1555,2022-03-25,3137.42,0.337516,0.635083,0.027401
1556,2022-03-26,3120.13,0.308421,0.657787,0.033793
1557,2022-03-27,3213.68,0.303875,0.005712,0.690414
1558,2022-03-28,3355.22,0.19597,0.07718,0.726849
1559,2022-03-29,3406.89,0.141114,0.045563,0.813323
1560,2022-03-30,3392.42,0.124862,0.513758,0.36138
1561,2022-03-31,3353.79,0.201122,0.48297,0.315908
1562,2022-04-01,3347.9,0.21206,0.54762,0.24032
1563,2022-04-02,3483.4,0.112591,0.57765,0.309759
1564,2022-04-03,3497.5,0.093596,0.557925,0.348479
1565,2022-04-04,3477.68,0.15249,0.585156,0.262354
1566,2022-04-05,3475.29,0.111099,0.568548,0.320353
1567,2022-04-06,3285.03,0.103598,0.532199,0.364203
1568,2022-04-07,3206.54,0.668502,0.190177,0.141321
1569,2022-04-08,3243.83,0.592505,0.006809,0.400686
1570,2022-04-09,3225.97,0.624257,0.227324,0.148419
1571,2022-04-10,3250.43,0.569606,0.104427,0.325967
1572,2022-04-11,3082.72,0.690575,0.182871,0.126554
1573,2022-04-12,3019.05,0.704905,0.174691,0.120404
1574,2022-04-13,3063.58,0.720856,0.164613,0.114531
1575,2022-04-14,3060.56,0.743931,0.149152,0.106916
1576,2022-04-15,3026.36,0.742009,0.154329,0.103663
1577,2022-04-16,3048.87,0.751964,0.146121,0.101915
1578,2022-04-17,3032.42,0.757106,0.142535,0.100359
1579,2022-04-18,2976.94,0.764401,0.133658,0.101941
1580,2022-04-19,3081.19,0.808268,0.092669,0.099062
1581,2022-04-20,3101.85,0.797024,0.104627,0.098349
1582,2022-04-21,3061.32,0.793581,0.094103,0.112317
1583,2022-04-22,2983.48,0.791921,0.101488,0.106591
1584,2022-04-23,2948.37,0.881148,0.080039,0.038813
1585,2022-04-24,2940.26,0.88968,0.074336,0.035984
1586,2022-04-25,2912.37,0.882778,0.079807,0.037416
1587,2022-04-26,2902.92,0.800086,0.070147,0.129767
1588,2022-04-27,2857.48,0.859905,0.065729,0.074366
1589,2022-04-28,2917.46,0.875185,0.083646,0.041168
1590,2022-04-29,2861.08,0.893355,0.067949,0.038696
1591,2022-04-30,2779.66,0.90481,0.050982,0.044209
1592,2022-05-01,2782.97,0.802744,0.110637,0.086619
1593,2022-05-02,2830.04,0.801094,0.100487,0.098418
1594,2022-05-03,2807.91,0.881929,0.083578,0.034493
1595,2022-05-04,2869.3,0.924984,0.040226,0.034791
1596,2022-05-05,2822.57,0.930971,0.031639,0.03739
1597,2022-05-06,2695.53,0.933504,0.027877,0.03862
1598,2022-05-07,2646.61,0.926353,0.023746,0.049901
1599,2022-05-08,2563.88,0.956892,0.029704,0.013404
1600,2022-05-09,2376.94,0.960052,0.027308,0.01264
1601,2022-05-10,2328.85,0.963462,0.026835,0.009703
1602,2022-05-11,2227.03,0.963289,0.027417,0.009294
1603,2022-05-12,1947.42,0.964029,0.027202,0.00877
1604,2022-05-13,2039.86,0.966674,0.024508,0.008818
1605,2022-05-14,2006.93,0.965567,0.025271,0.009162
1606,2022-05-15,2079.59,0.965735,0.025404,0.008861
1607,2022-05-16,2060.52,0.964649,0.025832,0.009519
1608,2022-05-17,2062.95,0.944554,0.034867,0.02058
1609,2022-05-18,2007.2,0.970525,0.019362,0.010113
1610,2022-05-19,1969.92,0.971237,0.018039,0.010725
1611,2022-05-20,1991.21,0.975474,0.013637,0.010889
1612,2022-05-21,1961.83,0.981603,0.004592,0.013805
1613,2022-05-22,2008.67,0.983548,0.003368,0.013084
1614,2022-05-23,2020.86,0.982191,0.002288,0.015521
1615,2022-05-24,1950.8,0.643219,0.340079,0.016703
1616,2022-05-25,1976.53,0.565397,0.344958,0.089645
1617,2022-05-26,1852.37,0.459324,0.527657,0.013019
1618,2022-05-27,1763.66,0.497027,0.427572,0.075401
1619,2022-05-28,1764.17,0.477942,0.489966,0.032092
1620,2022-05-29,1793.84,0.431353,0.543431,0.025216
1621,2022-05-30,1906.92,0.45702,0.53087,0.01211
1622,2022-05-31,1970.1,0.506913,0.481167,0.01192
1623,2022-06-01,1867.95,0.446755,0.543016,0.01023
1624,2022-06-02,1816.95,0.480054,0.508787,0.011159
1625,2022-06-03,1789.75,0.406298,0.583397,0.010305
1626,2022-06-04,1780.88,0.36807,0.615497,0.016434
1627,2022-06-05,1800.1,0.444836,0.544074,0.01109
1628,2022-06-06,1860.84,0.345688,0.643401,0.010911
1629,2022-06-07,1798.8,0.523724,0.466484,0.009792
1630,2022-06-08,1800.96,0.558577,0.433678,0.007745
1631,2022-06-09,1804.05,0.548808,0.442811,0.008381
1632,2022-06-10,1728.72,0.989254,0.003776,0.00697
1633,2022-06-11,1590.38,0.874937,0.119351,0.005712
1634,2022-06-12,1485.52,0.865501,0.109702,0.024797
1635,2022-06-13,1309.21,0.95364,0.041691,0.004669
1636,2022-06-14,1169.76,0.993167,0.003114,0.003719
1637,2022-06-15,1129.07,0.994198,0.002643,0.003159
1638,2022-06-16,1153.42,0.991065,0.002388,0.006548
1639,2022-06-17,1083.31,0.994129,0.002579,0.003292
1640,2022-06-18,989.85,0.950062,0.046063,0.003876
1641,2022-06-19,1045.29,0.993535,0.002974,0.003491
1642,2022-06-20,1109.3,0.993548,0.002807,0.003646
1643,2022-06-21,1149.97,0.993509,0.002784,0.003707
1644,2022-06-22,1084.43,0.993839,0.002372,0.003788
1645,2022-06-23,1098.3,0.993321,0.002427,0.004253
1646,2022-06-24,1187.79,0.993524,0.002173,0.004303
1647,2022-06-25,1217.01,0.988707,0.002928,0.008365
1648,2022-06-26,1236.97,0.991773,0.001685,0.006542
1649,2022-06-27,1205.58,0.992608,0.001247,0.006145
1650,2022-06-28,1185.23,0.993986,0.001046,0.004968
1651,2022-06-29,1120.5,0.991171,0.001097,0.007732
1652,2022-06-30,1052.19,0.992651,0.000304,0.007045
1653,2022-07-01,1070.54,0.941958,0.04986,0.008182
1654,2022-07-02,1052.14,0.916097,0.07803,0.005873
1655,2022-07-03,1062.9,0.911422,0.082989,0.005589
1656,2022-07-04,1101.69,0.973171,0.017241,0.009588
1657,2022-07-05,1123.55,0.971382,0.015901,0.012717
1658,2022-07-06,1156.38,0.830601,0.162873,0.006526
1659,2022-07-07,1207.96,0.841309,0.154593,0.004098
1660,2022-07-08,1233.6,0.284595,0.563135,0.152269
1661,2022-07-09,1218.37,0.911724,0.083656,0.004621
1662,2022-07-10,1186.28,0.936821,0.054591,0.008588
1663,2022-07-11,1127.76,0.981636,0.012564,0.0058
1664,2022-07-12,1064.83,0.990261,0.003716,0.006024
1665,2022-07-13,1063.52,0.980344,0.002031,0.017625
1666,2022-07-14,1141.97,0.987501,0.000139,0.01236
1667,2022-07-15,1233.22,0.285847,0.1603,0.553853
1668,2022-07-16,1295.84,0.365095,0.623267,0.011637
1669,2022-07-17,1352.98,0.333952,0.60271,0.063338
1670,2022-07-18,1464.78,0.286391,0.62511,0.088499
1671,2022-07-19,1559.16,0.268806,0.562038,0.169156
1672,2022-07-20,1553.91,0.254633,0.553723,0.191644
1673,2022-07-21,1535.37,0.299293,0.575637,0.12507
1674,2022-07-22,1581.49,0.289804,0.631444,0.078751
1675,2022-07-23,1542.94,0.428488,0.5438,0.027713
1676,2022-07-24,1605.41,0.234995,0.297786,0.46722
1677,2022-07-25,1522.82,0.279385,0.236773,0.483843
1678,2022-07-26,1405.65,0.3741,0.515512,0.110388
1679,2022-07-27,1532.87,0.344734,0.422983,0.232284
1680,2022-07-28,1691.19,0.379698,0.336666,0.283637
1681,2022-07-29,1711.49,0.385859,0.353886,0.260256
1682,2022-07-30,1709.63,0.25176,0.383473,0.364767
1683,2022-07-31,1709.97,0.207945,0.402788,0.389267
1684,2022-08-01,1656.01,0.223309,0.45467,0.322021
1685,2022-08-02,1619.68,0.275075,0.463386,0.261539
1686,2022-08-03,1636.93,0.263321,0.483071,0.253608
1687,2022-08-04,1621.98,0.275842,0.50595,0.218208
1688,2022-08-05,1673.27,0.280361,0.479686,0.239953
1689,2022-08-06,1718.36,0.35246,0.454253,0.193287
1690,2022-08-07,1699.18,0.563752,0.243428,0.19282
1691,2022-08-08,1755.16,0.245302,0.5556,0.199098
1692,2022-08-09,1730.26,0.611334,0.070967,0.3177
1693,2022-08-10,1771.43,0.668242,0.070801,0.260957
1694,2022-08-11,1896.27,0.275608,0.444156,0.280235
1695,2022-08-12,1910.19,0.285855,0.454343,0.259803
1696,2022-08-13,1983.89,0.24779,0.042221,0.70999
1697,2022-08-14,1968.62,0.230831,0.084711,0.684459
1698,2022-08-15,1940.98,0.244734,0.045288,0.709978
1699,2022-08-16,1884.4,0.275373,0.068931,0.655696
1700,2022-08-17,1887.4,0.253571,0.03744,0.708989
1701,2022-08-18,1851.93,0.750401,0.067172,0.182428
1702,2022-08-19,1725.62,0.821736,0.006973,0.171291
1703,2022-08-20,1590.69,0.75685,0.072345,0.170805
1704,2022-08-21,1604.29,0.793565,0.033804,0.172631
1705,2022-08-22,1579.31,0.767549,0.07188,0.160571
1706,2022-08-23,1618.15,0.57481,0.269888,0.155302
1707,2022-08-24,1649.74,0.646013,0.202128,0.151859
1708,2022-08-25,1687.97,0.632085,0.221687,0.146227
1709,2022-08-26,1596.38,0.691069,0.174231,0.1347
1710,2022-08-27,1483.71,0.687072,0.159141,0.153787
1711,2022-08-28,1467.18,0.719322,0.116797,0.163881
1712,2022-08-29,1491.09,0.752709,0.109592,0.137699
1713,2022-08-30,1540.23,0.765032,0.088656,0.146312
1714,2022-08-31,1571.72,0.363892,0.503999,0.132109
1715,2022-09-01,1556.11,0.499184,0.401408,0.099408
1716,2022-09-02,1598.09,0.448707,0.449403,0.10189
1717,2022-09-03,1558.66,0.428997,0.494181,0.076822
1718,2022-09-04,1561.85,0.379362,0.535152,0.085486
1719,2022-09-05,1593.29,0.338272,0.556071,0.105657
1720,2022-09-06,1621.25,0.291063,0.54907,0.159867
1721,2022-09-07,1573.7,0.388518,0.516785,0.094697
1722,2022-09-08,1629.57,0.553965,0.366869,0.079167
1723,2022-09-09,1687.63,0.503472,0.427664,0.068864
1724,2022-09-10,1748.54,0.433238,0.500464,0.066297
1725,2022-09-11,1755.88,0.340261,0.55786,0.10188
1726,2022-09-12,1738.22,0.281336,0.594164,0.1245
1727,2022-09-13,1658.84,0.286769,0.602073,0.111157
1728,2022-09-14,1601.76,0.284367,0.581389,0.134244
1729,2022-09-15,1556.71,0.345044,0.549898,0.105058
1730,2022-09-16,1445.83,0.330976,0.565936,0.103089
1731,2022-09-17,1442.7,0.299744,0.597364,0.102892
1732,2022-09-18,1398.17,0.834049,0.138572,0.027379
1733,2022-09-19,1337.04,0.913509,0.055423,0.031068
1734,2022-09-20,1348.79,0.837457,0.124852,0.037691
1735,2022-09-21,1310.19,0.75139,0.206267,0.042343
1736,2022-09-22,1290.1,0.761393,0.173926,0.064681
1737,2022-09-23,1310.9,0.801983,0.167681,0.030336
1738,2022-09-24,1327.96,0.796024,0.155354,0.048622
1739,2022-09-25,1303.91,0.845249,0.12797,0.026781
1740,2022-09-26,1310.1,0.912272,0.059001,0.028727
1741,2022-09-27,1352.42,0.423438,0.498946,0.077616
1742,2022-09-28,1306.6,0.921685,0.023692,0.054624
1743,2022-09-29,1320.09,0.938954,0.022876,0.038171
1744,2022-09-30,1344.58,0.94099,0.018431,0.040579
1745,2022-10-01,1318.52,0.950615,0.014067,0.035319
1746,2022-10-02,1294.85,0.953837,0.014186,0.031977
1747,2022-10-03,1297.61,0.956769,0.010678,0.032553
1748,2022-10-04,1344.55,0.947914,0.010176,0.04191
1749,2022-10-05,1340.72,0.918202,0.009582,0.072217
1750,2022-10-06,1365.41,0.375691,0.44429,0.180019
1751,2022-10-07,1339.74,0.899659,0.008181,0.092159
1752,2022-10-08,1320.65,0.94999,0.009569,0.04044
1753,2022-10-09,1318.22,0.858371,0.105316,0.036313
1754,2022-10-10,1313.95,0.949582,0.009808,0.04061
1755,2022-10-11,1282.95,0.949771,0.010068,0.040161
1756,2022-10-12,1290.62,0.919659,0.050776,0.029565
1757,2022-10-13,1250.35,0.952438,0.007911,0.039651
1758,2022-10-14,1313.61,0.936635,0.006937,0.056428
1759,2022-10-15,1282.91,0.948249,0.006914,0.044837
1760,2022-10-16,1295.01,0.861139,0.099388,0.039473
1761,2022-10-17,1317.25,0.907819,0.058314,0.033867
1762,2022-10-18,1314.26,0.827586,0.101487,0.070927
1763,2022-10-19,1296.92,0.910355,0.034176,0.05547
1764,2022-10-20,1291.21,0.940611,0.005356,0.054034
1765,2022-10-21,1280.85,0.97356,0.004345,0.022095
1766,2022-10-22,1307.01,0.978481,0.003769,0.01775
1767,2022-10-23,1335.45,0.308498,0.670006,0.021497
1768,2022-10-24,1347.46,0.237513,0.740838,0.021649
1769,2022-10-25,1429.72,0.128712,0.355511,0.515777
1770,2022-10-26,1526.49,0.172674,0.713363,0.113963
1771,2022-10-27,1541.67,0.21246,0.757359,0.030181
1772,2022-10-28,1529.4,0.172533,0.762724,0.064743
