Adj Close,upper_shadow,lower_shadow,open2close,high2low,high2mean,low2mean,high2median,low2median,Price,Market_cap,Supply,BlockSize,BlockDifficulty,Hash_count,Growth Value
391.3845,1.002345,1.0164781,0.989437,1.0297388,1.0111471,0.98194534,1.007667,0.97856563,390.72,43879.91461821,112305268.78125,37975,2729.43,218512.3304,1122524
408.1442,1.0030489,1.0060732,1.0420375,1.0515623,1.024415,0.97418374,1.0236977,0.9735017,408.03,45829.45892464407,112318846.46875,39426,2726.634,215700.7195,1162182
384.00104,1.0011181,1.025766,0.9410137,1.0912837,1.0375602,0.9507704,1.0315415,0.94525504,383.34,43061.46379814437,112332299.78125,38422,2759.997,216519.2237,1138199
386.46613,1.0139912,1.0139201,1.0064813,1.0347695,1.0171771,0.9829987,1.0172666,0.9830852,386.02,43367.82365651188,112346053.71875,38849,2736.414,219546.5723,1166218
382.63263,1.0226051,1.0207171,0.98971254,1.0546399,1.0272424,0.9740219,1.0278922,0.974638,383.18,43053.95862880438,112359618.53125,37975,2725.937,215614.0542,1136576
395.87466,1.0047565,1.0035558,1.034616,1.0432335,1.021505,0.979172,1.021851,0.9795036,395.54,44448.11442739562,112373247.78125,38556,2780.536,220801.5637,1131912
399.92148,1.01424,1.0067428,1.0107001,1.0320045,1.0176901,0.9861295,1.0196373,0.9880164,398.79,44818.75793073656,112386865.09375,39752,2701.461,214522.2972,1130992
428.39572,1.0006262,1.0000209,1.0720166,1.0727102,1.0352422,0.9650717,1.0354047,0.96522313,429.04,48224.3185779075,112400518.78125,41266,2744.793,218630.3631,1142415
435.07974,1.0079999,1.0208181,1.015334,1.044763,1.0187709,0.9751216,1.0156693,0.97215295,434.1,48799.05038382188,112414306.34375,41082,2734.388,219795.4565,1235856
477.0519,1.0212975,1.0064694,1.0969877,1.1275985,1.064236,0.9438075,1.0685334,0.9476186,475.81,53494.32738106781,112427917.40625,41299,2877.914,228234.5557,1245701
440.0405,1.0069666,1.0367066,0.92250156,1.1316284,1.0546067,0.9319373,1.0475587,0.9257091,439.83,49455.1410827428,112441491.21875,39767,2875.642,227655.0292,1181212
385.67194,1.0211078,1.0119178,0.8760493,1.1794738,1.0854509,0.9202841,1.0885724,0.9229306,382.46,43009.54022029437,112455002.40625,39339,2831.203,223022.8005,1149636
388.24115,1.0364995,1.0350745,1.0092794,1.0828096,1.0405219,0.9609464,1.0412863,0.96165234,385.91,43402.85912534469,112468863.53125,37490,2898.344,234450.5062,1141207
335.26007,1.0158074,1.0583562,0.86398685,1.2443314,1.0993164,0.88345945,1.0899298,0.875916,335.24,37708.61918849125,112482457.90625,36170,2948.503,233423.1502,1040906
353.36227,1.0181167,1.0510675,1.0537604,1.1276388,1.0523242,0.93321025,1.0447675,0.92650896,352.69,39676.30736118156,112496264.03125,35851,3001.691,241698.6327,1026667
352.6735,1.0134718,1.0809771,0.9978023,1.0979527,1.0303882,0.93846315,1.0145867,0.9240714,353.7,39794.70554952188,112509769.71875,36290,3065.247,241281.8019,1051480
337.6021,1.0066833,1.026718,0.95583224,1.0813404,1.0342263,0.9564299,1.0294169,0.9519823,337.45,37971.01587807344,112523383.84375,36065,3017.172,239313.3931,1026700
351.11002,1.02294,1.0170394,1.0393254,1.0812833,1.0408571,0.9626127,1.042666,0.96428555,351.15,39517.342892685934,112536929.78125,36405,3008.319,237497.0047,1052603
368.1019,1.0252422,1.0009044,1.0474422,1.0748532,1.0424974,0.9698975,1.0489985,0.97594583,368.09,41428.73154690156,112550548.90625,39037,2947.015,234123.9587,1120964
374.6956,1.0051637,1.0352546,1.0178667,1.0591925,1.0213518,0.96427405,1.0140637,0.9573932,373.99,42097.89339746719,112564222.03125,37013,3036.542,241833.8269,1074413
387.1831,1.0009178,1.018359,1.0336034,1.0535454,1.0217477,0.96981835,1.017457,0.9657458,387.88,43666.67016700875,112577782.21875,36747,3120.636,246616.9677,1034584
365.57,1.0037173,1.0316923,0.9433595,1.0977017,1.0397289,0.9471872,1.0329713,0.941031,366.33,41245.60974853218,112591405.96875,37461,3097.045,245792.1241,1042047
377.26886,1.0191278,1.0227363,1.031636,1.0752733,1.035634,0.9631357,1.0349973,0.9625436,377.24,42479.07595368125,112604909.21875,38902,3086.726,243008.2427,1079688
364.8392,1.0115451,1.0033894,0.96734804,1.0492331,1.0261749,0.9780237,1.0283337,0.9800812,364.19,41014.54006208407,112618523.46875,38490,3104.34,246299.1695,1089837
365.8123,1.0190128,1.0226007,1.0029289,1.0450952,1.0212761,0.9772087,1.0205029,0.9764689,365.19,41132.07292455844,112631980.40625,37243,3066.22,240506.6408,1035013
389.01923,1.0125505,1.0029349,1.0632839,1.0797886,1.0409788,0.964058,1.0436069,0.96649194,389.49,43874.39690416969,112645759.59375,58953,3161.325,254113.4795,1406016
384.36453,1.0065924,1.0196292,0.98722714,1.03963,1.0162362,0.9774978,1.0130622,0.9744449,384.66,43335.49197103313,112659210.65625,44691,3119.651,244661.5442,1244808
385.54437,1.0039736,1.0140408,1.0039129,1.0220537,1.0084141,0.9866547,1.005934,0.984228,385.36,43419.6021180325,112672830.90625,39058,3137.161,249157.4172,1090001
371.05283,1.0,1.0107832,0.96227896,1.0504056,1.0218961,0.97285855,1.0192231,0.9703138,371.06,41813.470953109376,112686549.21875,37327,3154.589,252148.0498,1095309
341.78607,1.0116771,1.0170116,0.9202637,1.1180354,1.0547062,0.94335663,1.0536857,0.9424438,340.19,38339.50564862031,112700272.34375,38593,3195.676,255543.1583,1133662
344.50317,1.006089,1.0144536,1.0081333,1.0289317,1.0122075,0.9837461,1.0101638,0.98175985,344.25,38801.69911047656,112713722.90625,40218,3181.617,249373.9827,1081497
321.1163,1.0002365,1.0067314,0.9318796,1.0805789,1.037115,0.95977724,1.035506,0.9582882,320.19,36094.17851143407,112727375.96875,38870,3217.665,256221.4679,1084100
349.3556,1.0060279,1.0076596,1.0883859,1.1033335,1.048867,0.9506346,1.0486057,0.95039773,349.18,39366.89080250063,112740966.84375,37690,3130.961,248121.4467,1087537
352.18326,1.0158709,1.0306637,1.0079328,1.0553272,1.0233896,0.96973675,1.0198843,0.96641535,352.02,39691.81925587313,112754443.65625,37258,3153.235,247769.8252,1034790
355.4881,1.0010314,1.012191,1.0089036,1.0222565,1.0082294,0.98627824,1.0054681,0.98357713,354.21,39943.50325890656,112767858.78125,36638,3250.861,254199.3072,984559
357.4385,1.012718,1.0146521,1.0069828,1.0347317,1.0166553,0.98253036,1.0162414,0.9821304,357.67,40338.41962487719,112781110.03125,36580,3271.997,252519.4224,966479
355.15942,1.0237653,1.0017256,0.9922707,1.0335202,1.0220796,0.98893034,1.0277371,0.9944045,354.01,39930.35141835344,112794416.59375,38712,3243.631,251418.9419,1080187
359.7574,1.0016567,1.0062933,1.0152228,1.0233042,1.0103692,0.9873595,1.009223,0.98623943,359.92,40601.7411641325,112807682.71875,38831,3248.429,250888.4762,1088234
359.93787,1.003167,1.0187076,0.99972045,1.0222197,1.0071329,0.9852412,1.0033072,0.9814987,359.86,40599.76288959438,112820993.96875,38201,3265.336,253214.6819,1079040
353.2059,1.0248544,1.0194207,0.9802857,1.0657687,1.0334448,0.9696707,1.0350571,0.9711836,353.09,39840.66591102656,112834308.28125,36977,3263.944,253031.2371,1018741
346.23892,1.0033028,1.0290422,0.98098665,1.0524516,1.019205,0.96841025,1.0129324,0.9624504,345.83,39026.08257925219,112847591.53125,36763,3285.465,254357.382,1002138
346.5221,1.0138104,1.0045031,1.0008765,1.0192683,1.0118929,0.992764,1.0142546,0.995081,346.32,39085.9886520675,112860905.09375,34866,3214.968,249457.7118,956528
352.579,1.00416,1.0042628,1.0172439,1.02583,1.012747,0.9872465,1.0127438,0.98724335,352.67,39807.33341266969,112874169.65625,37145,3253.578,251323.8346,985452
353.9568,1.0035521,1.0087421,1.0034586,1.0158265,1.0065662,0.99088407,1.0052845,0.98962235,353.84,39944.1474219975,112887597.28125,37933,3260.945,254987.7643,1027690
340.81586,1.0029172,1.008321,0.962875,1.0502532,1.0231966,0.9742381,1.0218859,0.9729901,340.85,38482.31448841719,112901025.34375,39563,3395.395,265383.1585,1083502
341.80865,1.0018787,1.0191231,1.0025388,1.0236299,1.0073949,0.9841398,1.0031489,0.97999185,341.91,38606.497444937806,112914209.71875,37957,3375.603,259382.3062,1035384
350.76614,1.0041206,1.0190592,1.0254982,1.0493494,1.0204076,0.9724193,1.016761,0.9689442,351.2,39660.113668425,112927430.71875,37115,3298.386,254594.1659,1019446
365.59048,1.0074396,1.0083486,1.0412334,1.0577374,1.0279244,0.9718144,1.0277902,0.9716875,365.41,41269.68789618719,112940773.09375,37292,3313.69,257731.4794,1049571
370.9676,1.019677,1.0001326,1.0152302,1.0353441,1.0223497,0.98744917,1.0273833,0.99231094,370.88,41892.48833851,112954293.40625,35619,3335.073,262559.7762,1036351
375.14206,1.0056105,1.0029755,1.0113597,1.0200601,1.0106097,0.99073553,1.01129,0.9914024,374.4,42295.2053355,112967962.96875,35265,3273.614,260752.4476,1004701
387.73126,1.0190619,1.0222462,1.0345052,1.0776774,1.0368657,0.9621299,1.0363452,0.961647,386.91,43713.66020706281,112981469.09375,38657,3295.415,259780.9543,1092162
381.19077,1.0006012,1.0149323,0.9846254,1.0313998,1.0118924,0.98108655,1.0083526,0.9776545,381.41,43097.50253358032,112995208.65625,38207,3320.627,265919.1653,1127396
379.48404,1.0139401,1.0141886,0.99348795,1.0350668,1.0172418,0.9827788,1.0172523,0.9827889,379.04,42834.862528705,113008818.40625,37253,3280.415,260079.179,1093927
377.44183,1.005318,1.0163933,0.99538386,1.0265371,1.0103619,0.984243,1.0076437,0.98159504,377.82,42702.145896234375,113022460.15625,39335,3342.047,265545.748,1249576
366.229,1.0056978,1.0100155,0.969197,1.0480536,1.0224452,0.9755658,1.0214293,0.9745965,365.58,41323.68348067688,113035952.40625,37897,3340.557,262450.2101,1161135
368.85593,1.002473,1.0041887,1.0077598,1.0144836,1.0067685,0.992395,1.0063475,0.9919801,368.53,41662.14717198156,113049540.53125,34983,3336.069,264144.0378,1051772
378.21368,1.0010152,1.0016255,1.0257267,1.028437,1.0138736,0.98583925,1.0137281,0.98569775,378.44,42787.53256829375,113062922.96875,34916,3255.74,253714.0929,995711
379.9356,1.0089016,1.0127571,1.0038735,1.02573,1.0117759,0.98639584,1.0108519,0.985495,379.41,42902.43239506218,113076704.34375,38376,3327.407,267424.9409,1128930
369.1369,1.0027423,1.0041779,0.97213,1.0357995,1.0172489,0.98209053,1.016913,0.9817663,368.83,41711.07871707218,113090254.90625,38673,3347.672,264326.5699,1105678
392.18997,1.0215132,1.000899,1.0626743,1.0865117,1.0469778,0.96361387,1.052552,0.9687442,391.46,44275.60869144938,113103787.59375,39300,3334.357,262889.3283,1159354
413.77298,1.0153917,1.0005426,1.0569221,1.0737723,1.0395175,0.9680986,1.0434911,0.97179925,414.5,46887.16498129688,113117406.46875,39041,3334.919,264632.0375,1189043
409.7667,1.011855,1.0165839,0.9896519,1.0393913,1.0182153,0.97962654,1.0171176,0.9785706,409.57,46335.00844204531,113130865.15625,37597,3384.219,265293.0131,1132837
412.4576,1.0100424,1.0046966,1.0065656,1.0214489,1.0119771,0.9907271,1.0133473,0.9920686,412.52,46674.39166101375,113144554.59375,33663,3394.024,270618.4473,1012156
406.21777,1.0113989,1.0021392,0.9848715,1.0291318,1.0167266,0.9879461,1.0191077,0.9902597,406.3,45976.09736801562,113158004.84375,33759,3359.523,263123.7684,965206
393.8883,1.0124611,1.0263311,0.96964765,1.0716472,1.0313135,0.96236295,1.028063,0.9593298,393.11,44488.83872152031,113171475.46875,37969,3248.184,255042.5903,1086139
403.99704,1.0142967,1.0083965,1.0256643,1.049063,1.0255432,0.97758025,1.0271474,0.9791094,403.74,45697.35046978688,113185095.53125,38239,3293.521,261270.7462,1078466
388.65076,1.0122962,1.0196891,0.9620137,1.0729862,1.0335491,0.96324545,1.0318952,0.9617041,388.77,44008.27491519094,113198741.96875,39478,3325.639,264434.5193,1139608
386.7301,1.0117757,1.0142709,0.99505734,1.0313121,1.0148482,0.98403597,1.0142823,0.9834873,387.54,43874.316214138125,113212355.40625,38598,3402.791,269899.6122,1107849
382.81998,1.0122423,1.0206017,0.98988885,1.0436487,1.0193682,0.9767349,1.0173857,0.9748354,382.76,43338.31654973625,113225824.40625,38732,3352.478,262882.3879,1111013
386.59033,1.0166062,1.003999,1.0098487,1.0307239,1.0183485,0.9879934,1.0215878,0.99113625,386.76,43796.46208909125,113239378.65625,37664,3350.094,264362.7692,1089587
396.3582,1.0019122,1.0036992,1.0252666,1.0310272,1.0148441,0.9843039,1.0144118,0.9838847,396.49,44903.66515634594,113252957.59375,36823,3396.058,268618.7783,1050753
383.15674,1.0173701,1.0056142,0.96669847,1.0583256,1.0314572,0.9746123,1.0345969,0.977579,383.61,43450.12431537844,113266401.59375,39219,3291.886,257635.824,1156870
387.60217,1.004936,1.0318958,1.011604,1.0490224,1.0172862,0.9697468,1.010733,0.96349996,388.17,43971.88062969281,113279956.28125,38720,3349.303,264416.6088,1119359
402.142,1.0137355,1.0258732,1.0375094,1.0789727,1.0351846,0.9594169,1.0323979,0.9568342,402.66,45618.752291889374,113293479.09375,38593,3340.653,262921.7818,1137324
414.06735,1.0083528,1.0123277,1.0296521,1.0510519,1.0239866,0.97424936,1.0230843,0.9733909,416.89,47236.57283057469,113307042.21875,38977,3301.842,260937.2006,1128431
454.7193,1.0032576,1.0026258,1.0981789,1.1046493,1.0499626,0.9504941,1.0502025,0.9507112,456.32,51710.4826443,113320657.96875,40265,3392.287,268987.9676,1171971
435.71313,1.0240871,1.016937,0.95819557,1.0868679,1.0437833,0.960359,1.0459497,0.96235216,435.82,49393.30215054813,113334179.59375,39353,3438.419,270855.0568,1131722
453.55478,1.0093168,1.0059217,1.0409346,1.0568544,1.0286,0.97326565,1.0295604,0.9741744,454.74,51543.75491130938,113347747.96875,35311,3310.777,261643.365,1016465
444.16306,1.0083238,1.02068,0.97925127,1.0509825,1.0218672,0.9722971,1.0188942,0.9694683,444.45,50383.41204866719,113361260.09375,39368,3360.639,264378.0815,1147695
449.67963,1.0090703,1.0103873,1.0124125,1.0322071,1.0155712,0.9838832,1.0152943,0.9836149,450.86,51116.12089114813,113374708.09375,40206,3383.06,265163.0229,1157455
462.96054,1.0229356,1.0003442,1.0295341,1.0535097,1.0319061,0.97949374,1.0378217,0.9851088,463.91,52601.948696905936,113388262.15625,36840,3402.823,268484.3011,1096582
461.00528,1.0101916,1.0197598,0.9957788,1.0345197,1.0146424,0.98078585,1.0123283,0.978549,462.78,52480.080419585625,113401790.09375,37937,3358.75,264618.1822,1099253
474.62643,1.0012448,1.0081068,1.0295461,1.0391845,1.0175155,0.9791481,1.015821,0.9775174,476.87,54084.387089540935,113415369.15625,39425,3424.202,270725.9898,1156377
460.14984,1.0011272,1.0158145,0.969499,1.0489538,1.0202488,0.97263473,1.0166314,0.96918607,461.03,52294.15589242906,113428965.34375,36612,3352.617,265454.2954,1067063
447.55908,1.0018346,1.0165921,0.9726376,1.0471085,1.0193586,0.9734985,1.015731,0.9700341,448.51,50880.12439365593,113442564.03125,36704,3451.368,273273.2668,1037428
459.9403,1.0084592,1.004618,1.0276641,1.0411433,1.0211865,0.98083174,1.0222179,0.9818225,461.01,52304.36817922594,113456038.21875,38425,3364.916,264013.4807,1105512
480.36008,1.0038973,1.0078781,1.0343523,1.046564,1.0217999,0.97633773,1.0208492,0.97542936,482.71,54772.91732868594,113469613.90625,39870,3413.738,269938.1603,1173012
479.48407,1.0242597,1.0293092,0.9982039,1.0561769,1.0262496,0.9716645,1.0251803,0.97065216,478.76,54331.13201667375,113483022.84375,38280,3416.954,266830.9124,1120798
471.63043,1.0013362,1.0127252,0.9836269,1.0309584,1.0124145,0.98201287,1.0096015,0.9792843,471.82,53550.046478475626,113496770.96875,38221,3437.562,275283.4507,1122748
509.74457,1.0075837,1.0,1.0808111,1.0890079,1.0446571,0.95927423,1.0467147,0.96116364,510.43,57939.020844905936,113510218.53125,40044,3509.313,274936.7927,1162871
549.48663,1.0013481,1.0109211,1.0779645,1.0912063,1.041261,0.9542293,1.0389184,0.9520825,552.26,62694.700609293126,113523884.78125,40073,3495.115,278233.8347,1172183
558.0681,1.0381752,1.0679655,1.0156173,1.1260507,1.0527134,0.93487203,1.0462191,0.9291048,560.01,63582.090171692806,113537419.28125,40163,3555.934,280235.5571,1148006
608.45404,1.0025204,1.0123248,1.0903032,1.1065229,1.0481938,0.9472862,1.0458302,0.9451502,609.13,69167.25444421844,113550891.34375,42075,3421.094,268619.2702,1213632
603.89777,1.0207891,1.0169451,0.99239963,1.0460367,1.0235906,0.9785417,1.0246831,0.97958606,604.98,68704.29603523688,113564574.09375,41631,3513.543,280066.8046,1240072
570.68665,1.0019741,1.0196817,0.9449987,1.0811597,1.0346346,0.9569673,1.0303082,0.95296574,569.4,64671.35869861875,113578079.90625,41409,3557.962,280107.1251,1205924
518.80115,1.0089859,1.0685973,0.909356,1.1856738,1.0707344,0.9030598,1.0568861,0.8913801,520.22,59092.63910792063,113591632.59375,40851,3518.481,277569.0916,1173330
517.4937,1.022479,1.0407268,0.99689007,1.067441,1.0283282,0.96335834,1.0240715,0.95937055,518.83,58941.671919320936,113604980.28125,38212,3556.212,276594.2306,1102889
538.2298,1.0182358,1.018641,1.0398619,1.0785623,1.037965,0.96235985,1.0381336,0.9625162,537.99,61125.71965515093,113618691.15625,34215,3465.399,276630.2627,992335
575.75806,1.0014665,1.0117992,1.0696563,1.0838645,1.0377021,0.9574094,1.0351719,0.9550749,576.0,65452.169646,113632238.96875,34741,3615.579,285270.8271,993930
614.8425,1.0006473,1.0073824,1.0678853,1.0764652,1.0351582,0.9616271,1.033497,0.96008396,616.14,70021.79601279188,113645918.15625,40058,3616.421,288183.5567,1183915
587.32416,1.0326633,1.0272323,0.9548895,1.1108984,1.0545108,0.9492414,1.0564928,0.9510256,586.23,66630.60031290281,113659485.71875,40453,3692.342,291797.5556,1172361
598.35236,1.0094762,1.0147226,1.0188855,1.0436835,1.0201457,0.9774473,1.0189192,0.9762723,598.26,68005.93473967313,113672875.90625,38852,3518.482,274311.2988,1071389
616.70874,1.009314,1.0171885,1.0304942,1.0579698,1.0263169,0.9700814,1.0244719,0.96833754,616.55,70093.4061609203,113686491.21875,40532,3610.523,286334.5167,1114178
569.3542,1.0036651,1.0001241,0.92319304,1.0873021,1.0427861,0.95905834,1.0437487,0.9599436,567.67,64544.03853577281,113699928.71875,41262,3634.625,284417.8054,1134337
596.59546,1.0,1.0110832,1.0478579,1.0594716,1.026116,0.9685168,1.0233698,0.9659247,596.93,67878.96774982344,113713446.71875,37952,3615.952,284714.3389,1055722
601.909,1.0081124,1.020802,1.0089518,1.0382953,1.0156868,0.9782254,1.0126045,0.9752568,602.3,68497.81608672188,113727073.03125,38320,3629.168,287939.1606,1034515
591.8434,1.0018624,1.0109574,0.98346,1.0298743,1.0124621,0.9830929,1.010217,0.98091286,591.36,67261.57777416,113740492.71875,40459,3625.01,283120.0076,1102501
554.82776,1.0048163,1.004269,0.93736607,1.0765334,1.0370789,0.96335036,1.0373014,0.9635571,554.82,63112.97862367313,113753971.78125,42595,3637.824,285510.2449,1149816
573.4791,1.0066423,1.0408903,1.0336814,1.0830959,1.0315357,0.9523956,1.0233142,0.9448048,573.44,65238.93650176,113767676.65625,40708,3633.816,289906.1899,1150822
559.6785,1.0019113,1.017997,0.97589296,1.0451379,1.0180875,0.97411793,1.0141352,0.97033626,558.36,63530.75383813125,113780990.46875,39910,3692.368,286073.0634,1092429
545.79736,1.0012462,1.0148486,0.9751968,1.0419571,1.0171722,0.9762131,1.0138192,0.9729951,544.14,61920.13839678562,113794498.46875,42280,3561.012,280182.386,1122160
568.5673,1.0083932,1.0006106,1.0421365,1.0515251,1.0271536,0.9768228,1.0292,0.97876877,568.26,64672.54489469813,113808019.03125,36771,3597.999,283508.9806,1092064
589.6632,1.0069838,1.0071628,1.037026,1.0517482,1.0252544,0.9748097,1.0252872,0.9748409,590.72,67236.60135062,113821440.53125,37847,3661.126,285898.3644,1142703
586.01117,1.0012047,1.0154089,0.9936056,1.0231748,1.007923,0.9850938,1.004416,0.98166615,586.35,66747.16795318594,113835026.78125,40676,3521.007,278583.3886,1241593
589.3556,1.0116944,1.0092882,1.0056889,1.0269,1.0139173,0.9873573,1.0145639,0.987987,589.17,67076.11807532344,113848495.46875,40999,3567.72,279636.5702,1215285
636.1818,1.0007207,1.0126101,1.079411,1.0938102,1.0418622,0.9525074,1.0389374,0.9498334,637.74,72614.40977483436,113862090.78125,42017,3559.678,281807.8559,1261767
642.86896,1.0481673,1.011777,1.0105553,1.0717056,1.044054,0.9741986,1.0536702,0.9831713,643.16,73240.28236889876,113875680.03125,43508,3583.773,283549.4698,1342281
654.81195,1.0120449,1.0167009,1.0185015,1.0479841,1.0223745,0.97556305,1.0213213,0.97455806,654.55,74546.16135762657,113889177.84375,40747,3632.39,285546.1857,1193950
659.2979,1.0143663,1.0123844,1.0071396,1.0342605,1.0174078,0.9837056,1.0179745,0.98425347,658.7,75027.69517190938,113902679.78125,40848,3573.612,280966.9359,1162872
638.29083,1.0011206,1.0212417,0.96830297,1.0558535,1.022181,0.96810883,1.0172423,0.96343136,638.17,72697.96128215155,113916293.90625,39616,3619.78,286901.0897,1074305
609.8179,1.0133655,1.0149488,0.9553554,1.0765774,1.0366896,0.9629494,1.0365026,0.96277565,607.9,69257.93432953437,113929814.65625,42079,3677.136,289574.4372,1146949
634.8542,1.0003504,1.0337011,1.0417342,1.077219,1.028921,0.9551642,1.0207981,0.94762355,637.23,72608.08350315093,113943291.28125,42003,3668.281,287688.3518,1147101
583.7146,1.0036203,1.04167,0.9194896,1.1369797,1.0548276,0.92774534,1.0457157,0.9197312,585.25,66693.33657271093,113957003.96875,48714,3696.187,295181.6095,1254308
611.6072,1.0036101,1.0273291,1.0470294,1.0795271,1.0324228,0.9563658,1.0266676,0.9510346,612.32,69786.342297065,113970378.71875,42719,3684.746,286676.6523,1142743
626.4107,1.0106171,1.0101253,1.0242925,1.0456489,1.0225301,0.9778904,1.022745,0.978096,626.83,71448.45577525406,113983784.71875,53908,3609.208,281844.035,1140417
635.8358,1.0234112,1.0147326,1.0149047,1.053967,1.0286226,0.97595334,1.0309815,0.97819144,636.07,72510.39719943656,113997511.59375,45645,3653.75,292173.1417,1139562
682.64233,1.0421176,1.0120194,1.0735275,1.1321884,1.0704658,0.9454838,1.0790712,0.9530844,683.98,77981.25465955687,114011015.90625,45278,3650.84,286869.8532,1177372
730.39734,1.0211945,1.0,1.0690737,1.0917321,1.0495392,0.9613522,1.0552859,0.96661615,729.59,83191.2620632578,114024674.21875,46018,3784.431,300739.6361,1256783
731.52014,1.0087937,1.0552038,1.0015903,1.0661757,1.0206884,0.957336,1.0095952,0.9469313,731.55,83424.4788509578,114037972.59375,44851,3784.291,292932.1504,1206703
751.61896,1.0035713,1.014541,1.0275419,1.0462065,1.0198855,0.97484154,1.0172037,0.9722782,752.53,85827.20184519906,114051535.28125,43028,3670.116,289658.8006,1227653
737.8034,1.003556,1.015542,0.9816089,1.0382478,1.0158089,0.9783877,1.01287,0.9755569,737.15,84083.03545930781,114065028.09375,41259,3738.496,293670.9535,1163876
730.36755,1.0155799,1.0146922,0.9900492,1.0408585,1.0203391,0.9802861,1.0206581,0.98059267,730.6,83345.79760268125,114078562.28125,40957,3730.319,293762.6595,1136712
774.535,1.0158334,1.0171188,1.060422,1.0956525,1.045633,0.9543473,1.0456227,0.9543379,774.9,88410.06982611562,114092231.03125,40870,3851.062,306346.6018,1170839
975.5077,1.0318371,1.0038236,1.2595129,1.3045814,1.1411829,0.8747502,1.1503471,0.8817749,978.69,111674.11759515655,114105710.28125,43196,3872.312,303868.9075,1234419
1040.233,1.1085874,1.0709778,1.0646576,1.2640386,1.129806,0.8938066,1.1433042,0.9044852,1043.16,119044.59122434875,114119206.28125,43280,3861.593,303251.2505,1275169
1100.0061,1.0266956,1.0554184,1.0561761,1.1444654,1.0610186,0.9270866,1.0547457,0.92160547,1103.19,125910.17131985532,114132806.96875,43617,3864.795,306097.1481,1258441
1207.1122,1.0019189,1.0345522,1.096373,1.1364317,1.0558593,0.9291006,1.0479785,0.9221658,1210.59,138184.3972740628,114146323.09375,44121,3914.136,308011.7001,1280434
1225.6781,1.0464245,1.0348071,1.0145683,1.0986228,1.0504812,0.9561801,1.0539917,0.95937544,1225.5,139902.6859634531,114159678.46875,44985,3946.816,306700.5055,1298568
1224.1971,1.0390382,1.1376435,0.9985556,1.1837648,1.0615065,0.89672077,1.0397892,0.87837476,1216.98,138946.65005408062,114173322.53125,43536,3962.122,314493.4455,1288953
1281.0773,1.0177933,1.0350766,1.0468537,1.1028541,1.0449868,0.94752944,1.0410912,0.94399714,1279.96,146154.48368965124,114186758.71875,42520,3986.182,311835.6593,1231759
1262.2467,1.0523511,1.0565249,0.98545957,1.1282402,1.0601572,0.9396556,1.060058,0.9395676,1255.72,143403.60907438624,114200306.65625,42576,4027.405,317391.222,1210603
1090.1454,1.0,1.1786342,0.8640818,1.3640308,1.1119751,0.81521255,1.0729142,0.7865763,1088.37,124306.95931717218,114213878.84375,45238,4071.174,321688.6868,1280285
1043.4346,1.0557759,1.0302838,0.95857507,1.134756,1.0705631,0.9434301,1.078106,0.9500774,1050.04,119943.42247573876,114227479.40625,41753,4097.645,324396.8739,1165508
1130.7394,1.003183,1.0494615,1.0833524,1.1405556,1.0543728,0.9244379,1.0433191,0.91474646,1129.84,129074.1718032675,114241106.53125,40868,4108.384,325770.1104,1126532
1218.453,1.0211006,1.0340058,1.0780565,1.1382378,1.0620465,0.9330621,1.0594554,0.93078566,1232.11,140774.06713849533,114254463.59375,42959,4216.957,328131.9598,1184604
1171.8346,1.0234301,1.0743669,0.9590445,1.1464946,1.0564072,0.9214236,1.0448258,0.91132194,1169.06,133586.27254835688,114268106.46875,43197,4109.04,326202.6343,1227187
1233.5376,1.0458162,1.0119376,1.0530068,1.114398,1.0633789,0.95421827,1.0728183,0.9626886,1228.52,140397.25637826876,114281620.46875,42907,4224.079,332255.1144,1193339
1230.1722,1.0260985,1.0475003,0.9973399,1.0777053,1.0324084,0.9579692,1.0274651,0.9533823,1233.73,141009.31296147718,114295115.59375,42376,4116.2,323388.492,1133096
1257.2795,1.0017264,1.0362182,1.0219183,1.0607584,1.0209645,0.9624855,1.0125854,0.9545863,1258.31,143835.7268581472,114308657.53125,44473,4163.782,328427.9815,1217953
1377.2959,1.0399363,1.0023209,1.0953221,1.141709,1.0766029,0.942975,1.087246,0.952297,1367.65,156352.7881577328,114322222.90625,45834,4188.711,330782.0894,1252236
1382.274,1.0169793,1.1061276,1.0051086,1.1306556,1.0400273,0.9198443,1.0195704,0.90175146,1377.75,157526.19576710157,114335834.34375,43997,4271.547,338213.5899,1213930
1121.5709,1.0,1.0210243,0.81115466,1.2587296,1.1093835,0.8813517,1.104268,0.8772877,1111.49,127098.0983510928,114349295.40625,43868,4256.981,333611.3356,1178190
1236.5122,1.0284473,1.0690739,1.105125,1.2150695,1.088381,0.89573556,1.0798055,0.88867795,1234.56,141187.7258295,114362789.84375,43221,4289.518,337203.7795,1182794
1230.9906,1.0298585,1.0250624,0.9965373,1.0593374,1.0302272,0.9725205,1.0316446,0.9738584,1234.1,141151.85172241562,114376348.53125,42081,4345.126,342782.1891,1140666
1391.6094,1.0025165,1.004845,1.1302773,1.1386117,1.0643195,0.9347519,1.0638255,0.93431807,1392.45,159282.14989605467,114389852.34375,42593,4378.306,344284.8207,1117744
1324.4148,1.0554745,1.0148975,0.952378,1.1247618,1.0698504,0.95117956,1.0812194,0.96128744,1318.47,150837.4463893659,114403396.65625,45118,4429.988,349323.0236,1207263
